# 2000

# === Voice data start ===
[5792.62, 5379.18, 5043.47, 4900.86, 4670.77, 4349.77, 3917.14, 3959.32, 3730.25, 3367.02, 3180.72, 2984.84, 2922.42, 2791.78, 2732.46, 2450.67, 2397.69, 2452.86, 2426.03, 2268.67, 2117.55, 2009.38, 2037.84, 1965.35, 1781.24, 1811.52, 1757.22, 1641.20, 1629.37, 1617.91, 1692.95, 1708.13, ],
[1604.53, 1597.17, 1595.99, 1599.51, 1600.43, 1608.79, 1602.46, 1630.71, 1686.97, 1604.48, 1612.72, 1670.36, 1646.28, 1605.54, 1610.45, 1605.83, 1602.38, 1599.32, 1599.51, 1602.13, 1640.01, 1601.73, 1595.39, 1595.41, 1605.91, 1612.54, 1596.26, 1599.47, 1607.97, 1599.25, 1604.32, 1597.33, ],
[1600.30, 1604.23, 1611.25, 1612.05, 1590.53, 1577.73, 1631.90, 1608.09, 1581.53, 1583.73, 1580.47, 1578.32, 1597.06, 1564.53, 1616.57, 1582.38, 1587.51, 1571.07, 1582.19, 1570.06, 1587.76, 1543.82, 1542.12, 1540.56, 1542.50, 1537.22, 1521.83, 1527.53, 1532.44, 1514.57, 1518.88, 1519.64, ],
[1648.16, 1635.24, 1646.15, 1654.30, 1648.72, 1642.29, 1648.35, 1639.06, 1647.74, 1637.39, 1640.14, 1644.26, 1649.71, 1648.65, 1642.52, 1657.75, 1650.16, 1647.37, 1641.66, 1636.94, 1643.96, 1637.97, 1646.52, 1661.42, 1650.70, 1649.47, 1649.23, 1671.37, 1647.80, 1637.57, 1631.06, 1640.11, ],
[2310.99, 2282.19, 2266.47, 2223.17, 2206.48, 2178.70, 2171.39, 2166.25, 2131.20, 2118.21, 2106.88, 2090.81, 2084.39, 2076.32, 2066.51, 2055.40, 2052.44, 2040.54, 2036.95, 2028.98, 2032.55, 2026.11, 2016.07, 2005.51, 1994.29, 1984.07, 1977.77, 1955.15, 1928.74, 1906.63, 1885.78, 1887.04, ],
[1990.52, 2009.28, 2033.76, 2054.46, 2056.04, 2081.22, 2095.65, 2101.13, 2100.68, 2104.09, 2109.30, 2086.91, 2079.33, 2057.10, 2047.79, 2029.73, 2021.93, 2016.86, 2011.05, 2009.20, 2017.21, 2016.90, 2027.65, 2020.48, 2016.22, 2021.14, 2019.93, 2025.09, 2014.80, 2031.57, 2023.74, 2028.59, ],
[1943.99, 1941.82, 1946.55, 1949.40, 1948.87, 1950.08, 1948.31, 1951.21, 1956.60, 1970.43, 1976.81, 2014.90, 1987.28, 1995.44, 2007.38, 2005.90, 2007.43, 1999.85, 1996.41, 2003.23, 1987.36, 1980.57, 1980.53, 1974.52, 1973.21, 1990.59, 1954.65, 1957.51, 1948.71, 1954.77, 1944.62, 1938.86, ],
[1588.95, 1589.67, 1579.09, 1586.20, 1588.77, 1586.54, 1585.64, 1611.32, 1595.01, 1600.47, 1586.87, 1591.41, 1593.86, 1603.19, 1593.48, 1589.45, 1605.99, 1600.94, 1612.79, 1633.07, 1651.18, 1652.93, 1658.39, 1660.67, 1660.37, 1667.36, 1669.46, 1681.42, 1665.04, 1662.08, 1663.62, 1664.38, ],
[1666.55, 1666.72, 1664.83, 1690.43, 1663.46, 1671.99, 1662.55, 1660.77, 1675.86, 1659.57, 1663.03, 1656.89, 1656.78, 1651.01, 1664.94, 1643.16, 1646.97, 1643.76, 1642.39, 1630.02, 1619.57, 1610.00, 1604.26, 1599.39, 1591.07, 1590.00, 1581.23, 1582.13, 1580.28, 1573.46, 1572.73, 1576.10, ],
[1660.54, 1658.97, 1673.47, 1662.93, 1664.84, 1655.73, 1656.00, 1651.57, 1643.64, 1634.68, 1631.38, 1633.31, 1633.42, 1621.34, 1623.80, 1623.24, 1615.71, 1608.67, 1612.55, 1605.52, 1598.83, 1597.75, 1590.44, 1589.99, 1582.67, 1595.38, 1587.54, 1591.22, 1598.03, 1596.78, 1606.75, 1625.52, ],
[1511.32, 1533.32, 1550.67, 1552.48, 1559.41, 1565.46, 1579.88, 1583.29, 1601.40, 1587.64, 1597.33, 1596.70, 1600.31, 1606.80, 1617.41, 1622.59, 1636.57, 1643.57, 1644.41, 1647.64, 1662.49, 1662.43, 1661.74, 1660.62, 1665.37, 1666.36, 1663.41, 1665.82, 1673.02, 1656.53, 1661.57, 1669.36, ],
